#FORMAT=WebAnno TSV 3.3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue|coarseValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.SurfaceForm|value
#T_SP=webanno.custom.SemanticRoles|SemanticRoles
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Sentence.id=1
#Text=▁E heyi ▁Yohanɛɛsɩ ▁ḿbʋ́ .
1368-6	67339-67346	▁sɔsɔɖɛ	*	ADJ	_	_	_	amod	basic	1368-5	
1368-7	67347-67350	▁nɛ	*	CCONJ	▁nɛ	_	_	cc	basic	1368-9	
1368-8	67351-67354	▁pa	*	PRON	▁pa	_	Agent	nsubj:arg	basic	1368-9	
1368-9	67355-67357	ha	*	VERB	haʋ	_	_	conj	basic	1368-3	
1368-10	67358-67369	▁kʋñɔndɩnaa	*	NOUN	_	_	Recipient	iobj:arg	basic	1368-9	
1368-11	67370-67371	.	*	PUNCT	.	_	_	punct	basic	1368-3	

#Sentence.id=1369
#Text=▁ɩ ta sɩ ▁alɩwaatʋ ▁ńdʋ́ .
1369-1	67372-67374	▁ɩ	*	PRON	▁ɩ	_	Experiencer	nsubj:arg	basic	1369-3	
1369-2	67375-67377	ta	*	ADV	ta	_	_	advmod	basic	1369-3	
1369-3	67378-67380	sɩ	*	VERB	sɩm	_	_	root	basic	1369-3	
1369-4	67381-67390	▁alɩwaatʋ	*	NOUN	_	_	Theme	obj:arg	basic	1369-3	
1369-5	67391-67396	▁ńdʋ́	*	DET	_	_	_	det	basic	1369-4	
1369-6	67397-67398	.	*	PUNCT	.	_	_	punct	basic	1369-3	

#Sentence.id=1370
#Text=▁Pa hakɩ ▁lɛ , ▁pa lɩzɩ ▁mbʋ ▁pɩ fɛyɩ ▁ɖeu ▁yɔ .
1370-1	67399-67402	▁Pa	*	PRON	▁Pa	_	Experiencer	nsubj:arg	basic	1370-2	
1370-2	67403-67407	hakɩ	*	VERB	haɣʋ	_	_	advcl	basic	1370-6	
1370-3	67408-67411	▁lɛ	*	SCONJ	▁lɛ	_	_	mark	basic	1370-2	
1370-4	67412-67413	,	*	PUNCT	,	_	_	punct	basic	1370-2	
1370-5	67414-67417	▁pa	*	PRON	▁pa	_	Agent	nsubj:arg	basic	1370-6	
1370-6	67418-67422	lɩzɩ	*	VERB	lɩzʋʋ	_	_	root	basic	1370-6	
1370-7	67423-67427	▁mbʋ	*	PRON	_	_	Theme	obj:arg	basic	1370-6	
1370-8	67428-67431	▁pɩ	*	PRON	pɩʋ	_	Experiencer	nsubj:arg	basic	1370-9	
1370-9	67432-67436	fɛyɩ	*	VERB	wɛʋ	_	_	acl	basic	1370-7	
1370-10	67437-67441	▁ɖeu	*	NOUN	_	_	Theme	obj:arg	basic	1370-9	
1370-11	67442-67445	▁yɔ	*	PART	▁yɔ	_	_	dep	basic	1370-9	
1370-12	67446-67447	.	*	PUNCT	.	_	_	punct	basic	1370-6	

#Sentence.id=1371
#Text=▁Paa ▁mɛn fɛyɩ ▁mɩ -hɛkʋ ▁taa ▁yɔ , ▁mɛ wɛɛ ▁ma maɣzɩɣ ▁mɩ -yɔɔ .
1371-1	67448-67452	▁Paa	*	ADV	▁Paa	_	_	mark	basic	1371-3	
1371-2	67453-67457	▁mɛn	*	PRON	_	_	Experiencer	nsubj:arg	basic	1371-3	
1371-3	67458-67462	fɛyɩ	*	VERB	wɛʋ	_	_	advcl	basic	1371-12	
1371-4	67463-67466	▁mɩ	*	DET	▁mɩ	_	_	det:poss	basic	1371-5	
1371-5	67467-67472	-hɛkʋ	*	NOUN	-hɛkʋ	_	Location	obl:arg	basic	1371-3	
1371-6	67473-67477	▁taa	*	ADP	▁taa	_	_	case	basic	1371-5	
1371-7	67478-67481	▁yɔ	*	PART	▁yɔ	_	_	dep	basic	1371-3	
1371-8	67482-67483	,	*	PUNCT	,	_	_	punct	basic	1371-3	
1371-9	67484-67487	▁mɛ	*	PRON	_	_	_	dislocated	basic	1371-12	
1371-10	67488-67491	wɛɛ	*	AUX	wɛʋ	_	_	aux	basic	1371-12	
1371-11	67492-67495	▁ma	*	PRON	▁ma	_	Experiencer	nsubj:arg	basic	1371-12	
1371-12	67496-67502	maɣzɩɣ	*	VERB	maɣzʋʋ	_	_	root	basic	1371-12	
1371-13	67503-67506	▁mɩ	*	PRON	▁mɩ	_	Location	obl:arg	basic	1371-12	
1371-14	67507-67511	-yɔɔ	*	ADP	-yɔɔ	_	_	case	basic	1371-13	
1371-15	67512-67513	.	*	PUNCT	.	_	_	punct	basic	1371-12	

#Sentence.id=1372
#Text=▁Yee ▁i i tisiɣ ▁ḿbʋ́ ▁yɔ , ▁tʋma ▁wena ▁ma lakɩ ▁yɔ ▁a -yɔɔ ▁lɛ , ▁i tisi -tʋ .
1372-1	67514-67518	▁Yee	*	ADV	_	_	_	mark	basic	1372-4	
1372-2	67519-67521	▁i	*	PRON	_	_	Experiencer	nsubj:arg	basic	1372-4	
1372-3	67522-67523	i	*	ADV	i	_	_	advmod	basic	1372-4	
1372-4	67524-67529	tisiɣ	*	VERB	tisuu	_	_	advcl	basic	1372-18	
1372-5	67530-67535	▁ḿbʋ́	*	ADV	▁ḿbʋ́	_	_	advmod	basic	1372-4	
1372-6	67536-67539	▁yɔ	*	PART	▁yɔ	_	_	dep	basic	1372-4	
1372-7	67540-67541	,	*	PUNCT	,	_	_	punct	basic	1372-4	
1372-8	67542-67547	▁tʋma	*	NOUN	_	_	_	dislocated	basic	1372-18	
1372-9	67548-67553	▁wena	*	SCONJ	_	_	_	mark	basic	1372-11	
1372-10	67554-67557	▁ma	*	PRON	▁ma	_	Agent	nsubj:arg	basic	1372-11	
1372-11	67558-67562	lakɩ	*	VERB	labʋ	_	_	acl	basic	1372-8	
1372-12	67563-67566	▁yɔ	*	PART	▁yɔ	_	_	dep	basic	1372-11	
1372-13	67567-67569	▁a	*	PRON	▁a	_	_	flat	basic	1372-8	
1372-14	67570-67574	-yɔɔ	*	ADP	-yɔɔ	_	_	case	basic	1372-13	
1372-15	67575-67578	▁lɛ	*	SCONJ	▁lɛ	_	_	mark	basic	1372-8	
1372-16	67579-67580	,	*	PUNCT	,	_	_	punct	basic	1372-8	
1372-17	67581-67583	▁i	*	PRON	_	_	Experiencer	nsubj:arg	basic	1372-18	
1372-18	67584-67588	tisi	*	VERB	tisuu	_	_	root	basic	1372-18	
1372-19	67589-67592	-tʋ	*	PRON	-tʋ	_	Theme	obj:arg	basic	1372-18	
1372-20	67593-67594	.	*	PUNCT	.	_	_	punct	basic	1372-18	

#Sentence.id=1373
#Text=▁Sɔnɔ ▁tɛʋ ▁nɩɣ .
1373-1	67595-67600	▁Sɔnɔ	*	NOUN	_	_	_	obl	basic	1373-3	
1373-2	67601-67605	▁tɛʋ	*	NOUN	_	_	Experiencer	nsubj:arg	basic	1373-3	
1373-3	67606-67610	▁nɩɣ	*	VERB	nɩʋ	_	_	root	basic	1373-3	
1373-4	67611-67612	.	*	PUNCT	.	_	_	punct	basic	1373-3	

#Sentence.id=1374
#Text=▁Peeɖe ▁e heyi ▁ɛyáa ▁se ▁pa caɣ ▁tataa .
1374-1	67613-67619	▁Peeɖe	*	ADV	_	_	_	advmod	basic	1374-3	
1374-2	67620-67622	▁e	*	PRON	▁e	_	Agent	nsubj:arg	basic	1374-3	
1374-3	67623-67627	heyi	*	VERB	heyuu	_	_	root	basic	1374-3	
1374-4	67628-67633	▁ɛyáa	*	NOUN	_	_	Recipient	iobj:arg	basic	1374-3	
1374-5	67634-67637	▁se	*	SCONJ	▁se	_	_	mark	basic	1374-7	
1374-6	67638-67641	▁pa	*	PRON	▁pa	_	Agent	nsubj:arg	basic	1374-7	
1374-7	67642-67645	caɣ	*	VERB	caɣʋ	_	Theme	ccomp:arg	basic	1374-3	
1374-8	67646-67652	▁tataa	*	ADV	_	_	_	obl	basic	1374-7	
1374-9	67653-67654	.	*	PUNCT	.	_	_	punct	basic	1374-3	

#Sentence.id=1375
#Text=▁Ŋgʋ́ , ▁ɛyʋ kɩlɩ ▁heu ▁wazaɣ .
1375-1	67655-67660	▁Ŋgʋ́	*	ADV	_	_	_	advmod	basic	1375-5	
1375-2	67661-67662	,	*	PUNCT	,	_	_	punct	basic	1375-1	
1375-3	67663-67667	▁ɛyʋ	*	NOUN	_	_	Theme	nsubj:arg	basic	1375-5	
1375-4	67668-67672	kɩlɩ	*	VERB	kɩlʋʋ	_	_	root	basic	1375-4	
1375-5	67673-67677	▁heu	*	NOUN	_	_	Theme	iobj:arg	basic	1375-5	
1375-6	67678-67684	▁wazaɣ	*	NOUN	_	_	Theme	obj:arg	basic	1375-5	
1375-7	67685-67686	.	*	PUNCT	.	_	_	punct	basic	1375-5	

#Sentence.id=1376
#Text=▁ɩ sɔɔlɩ ▁ɖama .
1376-1	67687-67689	▁ɩ	*	PRON	▁ɩ	_	Experiencer	nsubj:arg	basic	1376-2	
1376-2	67690-67695	sɔɔlɩ	*	VERB	sɔɔlʋʋ	_	_	root	basic	1376-2	
1376-3	67696-67701	▁ɖama	*	PRON	_	_	Theme	obj:arg	basic	1376-2	
1376-4	67702-67703	.	*	PUNCT	.	_	_	punct	basic	1376-2	

#Sentence.id=1377
#Text=▁ɩ ɩ pɩzɩɣ ▁ɩ sa ▁Ɛsɔ ▁nɛ ▁ɩ tɛ ▁ɩ wɛnɩ ▁liidiye ▁laɣzaɣ .
1377-1	67704-67706	▁ɩ	*	PRON	▁ɩ	_	_	dislocated	basic	1377-5	
1377-2	67707-67708	ɩ	*	ADV	ɩ	_	_	advmod	basic	1377-5	
1377-3	67709-67714	pɩzɩɣ	*	AUX	pɩzʋʋ	_	_	aux	basic	1377-5	
1377-4	67715-67717	▁ɩ	*	PRON	▁ɩ	_	Agent	nsubj:arg	basic	1377-5	
1377-5	67718-67720	sa	*	VERB	sam	_	_	root	basic	1377-5	
1377-6	67721-67725	▁Ɛsɔ	*	PROPN	▁Ɛsɔ	_	Theme	obj:arg	basic	1377-5	
1377-7	67726-67729	▁nɛ	*	CCONJ	▁nɛ	_	_	cc	basic	1377-9	
1377-8	67730-67732	▁ɩ	*	PRON	▁ɩ	_	Agent	nsubj:arg	basic	1377-9	
1377-9	67733-67735	tɛ	*	VERB	tɛm	_	_	conj	basic	1377-5	
1377-10	67736-67738	▁ɩ	*	PRON	▁ɩ	_	Possessor	nsubj:arg	basic	1377-11	
1377-11	67739-67743	wɛnɩ	*	VERB	wɛnʋʋ	_	Theme	ccomp:arg	basic	1377-9	
1377-12	67744-67752	▁liidiye	*	NOUN	_	_	_	nmod	basic	1377-13	
1377-13	67753-67760	▁laɣzaɣ	*	NOUN	_	_	Theme	obj:arg	basic	1377-11	
1377-14	67761-67762	.	*	PUNCT	.	_	_	punct	basic	1377-5	

#Sentence.id=1378
#Text=▁Ɛ yɔɔdɩ ▁ḿbʋ́ ▁lɛ , ▁ɛ -tɔmkpɛlɩkɩyaa ▁ta nɩɩ ▁pʋ -tɔbʋʋ .
1378-1	67763-67765	▁Ɛ	*	PRON	▁Ɛ	_	Agent	nsubj:arg	basic	1378-2	
1378-2	67766-67771	yɔɔdɩ	*	VERB	yɔɔdʋʋ	_	_	advcl	basic	1378-9	
1378-3	67772-67777	▁ḿbʋ́	*	ADV	▁ḿbʋ́	_	_	advmod	basic	1378-2	
1378-4	67778-67781	▁lɛ	*	SCONJ	▁lɛ	_	_	mark	basic	1378-2	
1378-5	67782-67783	,	*	PUNCT	,	_	_	punct	basic	1378-2	
1378-6	67784-67786	▁ɛ	*	DET	▁ɛ	_	_	det:poss	basic	1378-7	
1378-7	67787-67801	-tɔmkpɛlɩkɩyaa	*	NOUN	-tɔmkpɛlɩkɩyaa	_	Experiencer	nsubj:arg	basic	1378-9	
1378-8	67802-67805	▁ta	*	ADV	▁ta	_	_	advmod	basic	1378-9	
1378-9	67806-67809	nɩɩ	*	VERB	nɩʋ	_	_	root	basic	1378-9	
1378-10	67810-67813	▁pʋ	*	DET	▁pʋ	_	_	det:poss	basic	1378-11	
1378-11	67814-67820	-tɔbʋʋ	*	NOUN	-tɔbʋʋ	_	Theme	obj:arg	basic	1378-9	
1378-12	67821-67822	.	*	PUNCT	.	_	_	punct	basic	1378-9	

#Sentence.id=1379
#Text=▁Pʋ -yɔɔ ▁mɔ yɔɔdʋʋ nɩ -mɩ ▁ɛzɩ ▁men -piya ▁yɔ .
1379-1	67823-67826	▁Pʋ	*	PRON	▁Pʋ	_	_	obl	basic	1379-4	
1379-2	67827-67831	-yɔɔ	*	ADP	-yɔɔ	_	_	case	basic	1379-1	
1379-3	67832-67835	▁mɔ	*	PRON	▁mɔ	_	Agent	nsubj:arg	basic	1379-4	
1379-4	67836-67842	yɔɔdʋʋ	*	VERB	yɔɔdʋʋ	_	_	root	basic	1379-4	
1379-5	67843-67845	nɩ	*	PART	nɩ	_	_	case	basic	1379-4	
1379-6	67846-67849	-mɩ	*	PRON	-mɩ	_	Recipient	iobj:arg	basic	1379-4	
1379-7	67850-67854	▁ɛzɩ	*	SCONJ	▁ɛzɩ	_	_	mark	basic	1379-9	
1379-8	67855-67859	▁men	*	DET	_	_	_	det:poss	basic	1379-9	
1379-9	67860-67865	-piya	*	NOUN	piya	_	_	advcl	basic	1379-4	
1379-10	67866-67869	▁yɔ	*	PART	▁yɔ	_	_	dep	basic	1379-9	
1379-11	67870-67871	.	*	PUNCT	.	_	_	punct	basic	1379-4	

#Sentence.id=1380
#Text=▁Ɩ ɖɔkɩ ▁mɩ-tɩ ▁nɛ ▁paɣtʋ ▁wɩlɩyaa .
1380-1	67872-67874	▁Ɩ	*	PRON	_	_	Agent	nsubj:arg	basic	1380-2	
1380-2	67875-67879	ɖɔkɩ	*	VERB	ɖɔkʋʋ	_	_	root	basic	1380-2	
1380-3	67880-67886	▁mɩ-tɩ	*	PRON	▁mɩ-tɩ	_	Theme	obj:arg	basic	1380-2	
1380-4	67887-67890	▁nɛ	*	CCONJ	▁nɛ	_	_	case	basic	1380-6	
1380-5	67891-67897	▁paɣtʋ	*	NOUN	_	_	_	nmod	basic	1380-6	
1380-6	67898-67906	▁wɩlɩyaa	*	NOUN	_	_	_	obl	basic	1380-2	
1380-7	67907-67908	.	*	PUNCT	.	_	_	punct	basic	1380-2	

#Sentence.id=1381
#Text=▁Ɛnʋ ▁lɛ ▁awiya ▁taa ▁Wiyaʋ .
1381-1	67909-67913	▁Ɛnʋ	*	PRON	_	_	_	nsubj	basic	1381-5	
1381-2	67914-67917	▁lɛ	*	AUX	▁lɛ	_	_	cop	basic	1381-5	
1381-3	67918-67924	▁awiya	*	NOUN	_	_	_	nmod	basic	1381-5	
1381-4	67925-67929	▁taa	*	ADP	▁taa	_	_	case	basic	1381-3	
1381-5	67930-67936	▁Wiyaʋ	*	NOUN	_	_	_	root	basic	1381-5	
1381-6	67937-67938	.	*	PUNCT	.	_	_	punct	basic	1381-5	

#Sentence.id=1382
#Text=▁Piye ▁yem ▁ŋ ɖuu .
1382-1	67939-67944	▁Piye	*	NOUN	_	_	Theme	obj:arg	basic	1382-4	
1382-2	67945-67949	▁yem	*	ADV	_	_	_	advmod	basic	1382-4	
1382-3	67950-67952	▁ŋ	*	PRON	_	_	Agent	nsubj:arg	basic	1382-4	
1382-4	67953-67956	ɖuu	*	VERB	ɖuu	_	_	root	basic	1382-4	
1382-5	67957-67958	.	*	PUNCT	.	_	_	punct	basic	1382-4	

#Sentence.id=1383
#Text=▁Ɩ taa pɔzɩ ▁mɩ-tɩ ▁tɔm ▁natʋyʋ ▁pʋ -yɔɔ ▁nɛ ▁pʋ kɔɔ ▁pi liɣti -mɩ .
1383-1	67959-67961	▁Ɩ	*	PRON	_	_	Agent	nsubj:arg	basic	1383-3	
1383-2	67962-67965	taa	*	ADV	taa	_	_	advmod	basic	1383-3	
1383-3	67966-67970	pɔzɩ	*	VERB	pɔzʋʋ	_	_	root	basic	1383-3	
1383-4	67971-67977	▁mɩ-tɩ	*	PRON	▁mɩ-tɩ	_	Recipient	iobj:arg	basic	1383-3	
1383-5	67978-67982	▁tɔm	*	NOUN	tɔm	_	Theme	obj:arg	basic	1383-3	
1383-6	67983-67990	▁natʋyʋ	*	DET	_	_	_	det	basic	1383-5	
1383-7	67991-67994	▁pʋ	*	PRON	▁pʋ	_	_	obl	basic	1383-3	
1383-8	67995-67999	-yɔɔ	*	ADP	-yɔɔ	_	_	case	basic	1383-7	
1383-9	68000-68003	▁nɛ	*	CCONJ	▁nɛ	_	_	cc	basic	1383-11	
1383-10	68004-68007	▁pʋ	*	PRON	▁pʋ	_	Agent	nsubj:arg	basic	1383-11	
1383-11	68008-68011	kɔɔ	*	VERB	kɔm	_	_	conj	basic	1383-3	
1383-12	68012-68015	▁pi	*	PRON	_	_	Agent	nsubj:arg	basic	1383-13	
1383-13	68016-68021	liɣti	*	VERB	liɣtuu	_	Theme	ccomp:arg	basic	1383-11	
1383-14	68022-68025	-mɩ	*	PRON	-mɩ	_	Recipient	iobj:arg	basic	1383-13	
1383-15	68026-68027	.	*	PUNCT	.	_	_	punct	basic	1383-3	

#Sentence.id=1384
#Text=▁Ɛlɛ , ▁mbʋ ▁ŋ ɖuwa ▁yɔ , ▁pɩ ɩ wɛɣ ▁ɛzɩ ▁mbʋ ▁pʋ kɔŋ ▁ñɔʋ ▁yɔ .
1384-1	68028-68032	▁Ɛlɛ	*	ADV	ɛlɛ	_	_	advmod	basic	1384-10	
1384-2	68033-68034	,	*	PUNCT	,	_	_	punct	basic	1384-1	
1384-3	68035-68039	▁mbʋ	*	PRON	_	_	_	dislocated	basic	1384-10	
1384-4	68040-68042	▁ŋ	*	PRON	_	_	Agent	nsubj:arg	basic	1384-5	
1384-5	68043-68047	ɖuwa	*	VERB	ɖuu	_	_	acl	basic	1384-3	
1384-6	68048-68051	▁yɔ	*	PART	▁yɔ	_	_	dep	basic	1384-5	
1384-7	68052-68053	,	*	PUNCT	,	_	_	punct	basic	1384-5	
1384-8	68054-68057	▁pɩ	*	PRON	pɩʋ	_	Experiencer	nsubj:arg	basic	1384-10	
1384-9	68058-68059	ɩ	*	ADV	ɩ	_	_	advmod	basic	1384-10	
1384-10	68060-68063	wɛɣ	*	VERB	wɛʋ	_	_	root	basic	1384-10	
1384-11	68064-68068	▁ɛzɩ	*	SCONJ	-	_	_	mark	basic	1384-15	
1384-12	68069-68073	▁mbʋ	*	PRON	_	_	_	dislocated	basic	1384-15	
1384-13	68074-68077	▁pʋ	*	PRON	▁pʋ	_	Agent	nsubj:arg	basic	1384-15	
1384-14	68078-68081	kɔŋ	*	AUX	kɔm	_	_	aux	basic	1384-15	
1384-15	68082-68086	▁ñɔʋ	*	VERB	ñɔʋ	_	Theme	ccomp:arg	basic	1384-10	
1384-16	68087-68090	▁yɔ	*	PART	▁yɔ	_	_	dep	basic	1384-15	
1384-17	68091-68092	.	*	PUNCT	.	_	_	punct	basic	1384-10	

#Sentence.id=1385
#Text=▁Alɩwaatʋ ▁ńdʋ́ ▁tɩ -taa ▁lɛ , ▁Abraham ▁taa wɛnɩ ▁pɩɣa .
1385-1	68093-68102	▁Alɩwaatʋ	*	NOUN	_	_	_	obl	basic	1385-9	
1385-2	68103-68108	▁ńdʋ́	*	DET	_	_	_	det	basic	1385-1	
1385-3	68109-68112	▁tɩ	*	PRON	_	_	_	flat	basic	1385-1	
1385-4	68113-68117	-taa	*	ADP	-taa	_	_	case	basic	1385-3	
1385-5	68118-68121	▁lɛ	*	SCONJ	▁lɛ	_	_	mark	basic	1385-1	
1385-6	68122-68123	,	*	PUNCT	,	_	_	punct	basic	1385-1	
1385-7	68124-68132	▁Abraham	*	PROPN	_	_	Experiencer	nsubj:arg	basic	1385-9	
1385-8	68133-68137	▁taa	*	ADV	▁taa	_	_	advmod	basic	1385-9	
1385-9	68138-68142	wɛnɩ	*	VERB	wɛnʋʋ	_	_	root	basic	1385-9	
1385-10	68143-68148	▁pɩɣa	*	NOUN	_	_	Theme	obj:arg	basic	1385-9	
1385-11	68149-68150	.	*	PUNCT	.	_	_	punct	basic	1385-9	

#Sentence.id=1386
#Text=▁Ɩ sɔ ▁mbʋ ▁ma laba ▁yɔ ▁pʋ -yɔɔ .
1386-1	68151-68153	▁Ɩ	*	PRON	_	_	Agent	nsubj:arg	basic	1386-2	
1386-2	68154-68156	sɔ	*	VERB	sɔbʋ	_	_	root	basic	1386-2	
1386-3	68157-68161	▁mbʋ	*	PRON	_	_	Patient	obj:arg	basic	1386-2	
1386-4	68162-68165	▁ma	*	PRON	▁ma	_	Agent	nsubj:arg	basic	1386-5	
1386-5	68166-68170	laba	*	VERB	labʋ	_	_	acl	basic	1386-3	
1386-6	68171-68174	▁yɔ	*	PART	▁yɔ	_	_	dep	basic	1386-5	
1386-7	68175-68178	▁pʋ	*	PRON	▁pʋ	_	_	flat:redup	basic	1386-3	
1386-8	68179-68183	-yɔɔ	*	ADP	-yɔɔ	_	_	case	basic	1386-7	
1386-9	68184-68185	.	*	PUNCT	.	_	_	punct	basic	1386-2	

#Sentence.id=1387
#Text=▁Men tisaa , ▁pɩsɩ ▁ɛyʋ ▁weyi ▁ɛ mʋnaa ▁yɔ !
1387-1	68186-68190	▁Men	*	PRON	_	_	Experiencer	nsubj:arg	basic	1387-2	
1387-2	68191-68196	tisaa	*	VERB	tisuu	_	_	root	basic	1387-2	
1387-3	68197-68198	,	*	PUNCT	,	_	_	punct	basic	1387-2	
1387-4	68199-68204	▁pɩsɩ	*	VERB	pɩsʋʋ	_	_	parataxis	basic	1387-2	
1387-5	68205-68209	▁ɛyʋ	*	NOUN	_	_	Theme	obj:arg	basic	1387-4	
1387-6	68210-68215	▁weyi	*	SCONJ	_	_	_	mark	basic	1387-8	
1387-7	68216-68218	▁ɛ	*	PRON	▁ɛ	_	Theme	nsubj:arg	basic	1387-8	
1387-8	68219-68224	mʋnaa	*	VERB	mʋnʋʋ	_	_	acl	basic	1387-5	
1387-9	68225-68228	▁yɔ	*	PART	▁yɔ	_	_	dep	basic	1387-8	
1387-10	68229-68230	!	*	PUNCT	_	_	_	punct	basic	1387-2	

#Sentence.id=1388
#Text=▁Ɛ yɔɔdɩ ▁ḿbʋ́ ▁lɛ , ▁ɛ -yɔɔ ▁cɛ .
1388-1	68231-68233	▁Ɛ	*	PRON	▁Ɛ	_	Agent	nsubj:arg	basic	1388-2	
1388-2	68234-68239	yɔɔdɩ	*	VERB	yɔɔdʋʋ	_	_	advcl	basic	1388-8	
1388-3	68240-68245	▁ḿbʋ́	*	ADV	▁ḿbʋ́	_	_	advmod	basic	1388-2	
1388-4	68246-68249	▁lɛ	*	SCONJ	▁lɛ	_	_	mark	basic	1388-2	
1388-5	68250-68251	,	*	PUNCT	,	_	_	punct	basic	1388-2	
1388-6	68252-68254	▁ɛ	*	PRON	▁ɛ	_	Location	obl:arg	basic	1388-8	
1388-7	68255-68259	-yɔɔ	*	ADP	-yɔɔ	_	_	case	basic	1388-6	
1388-8	68260-68263	▁cɛ	*	VERB	cɛbʋ	_	_	root	basic	1388-8	
1388-9	68264-68265	.	*	PUNCT	.	_	_	punct	basic	1388-8	

#Sentence.id=1389
#Text=▁Me heyiɣ -mɩ ▁toovenim ▁se ▁pa ha ▁mbʋ ▁pa pɩzɩɣ ▁yɔ .
1389-1	68266-68269	▁Me	*	PRON	_	_	Agent	nsubj:arg	basic	1389-2	
1389-2	68270-68275	heyiɣ	*	VERB	heyuu	_	_	root	basic	1389-2	
1389-3	68276-68279	-mɩ	*	PRON	-mɩ	_	Recipient	iobj:arg	basic	1389-2	
1389-4	68280-68289	▁toovenim	*	NOUN	_	_	Theme	obj:arg	basic	1389-2	
1389-5	68290-68293	▁se	*	SCONJ	▁se	_	_	mark	basic	1389-7	
1389-6	68294-68297	▁pa	*	PRON	▁pa	_	Agent	nsubj:arg	basic	1389-7	
1389-7	68298-68300	ha	*	VERB	haʋ	_	_	advcl	basic	1389-2	
1389-8	68301-68305	▁mbʋ	*	PRON	_	_	Theme	obj:arg	basic	1389-10	
1389-9	68306-68309	▁pa	*	PRON	▁pa	_	Agent	nsubj:arg	basic	1389-10	
1389-10	68310-68315	pɩzɩɣ	*	VERB	pɩzʋʋ	_	Theme	ccomp:arg	basic	1389-7	
1389-11	68316-68319	▁yɔ	*	PART	▁yɔ	_	_	dep	basic	1389-10	
1389-12	68320-68321	.	*	PUNCT	.	_	_	punct	basic	1389-2	

#Sentence.id=1390
#Text=▁Pɔɔlɩ ▁wɛɛ ▁ɛ yɔɔdʋʋ ▁ḿbʋ́ ▁lɛ , ▁ɖom ▁kpaɣ -ɩ .
1390-1	68322-68328	▁Pɔɔlɩ	*	PROPN	_	_	_	dislocated	basic	1390-4	
1390-2	68329-68333	▁wɛɛ	*	AUX	wɛʋ	_	_	aux	basic	1390-4	
1390-3	68334-68336	▁ɛ	*	PRON	▁ɛ	_	Agent	nsubj:arg	basic	1390-4	
1390-4	68337-68343	yɔɔdʋʋ	*	VERB	yɔɔdʋʋ	_	_	advcl	basic	1390-9	
1390-5	68344-68349	▁ḿbʋ́	*	ADV	▁ḿbʋ́	_	_	advmod	basic	1390-4	
1390-6	68350-68353	▁lɛ	*	SCONJ	▁lɛ	_	_	mark	basic	1390-4	
1390-7	68354-68355	,	*	PUNCT	,	_	_	punct	basic	1390-4	
1390-8	68356-68360	▁ɖom	*	NOUN	▁ɖom	_	Agent	nsubj:arg	basic	1390-9	
1390-9	68361-68366	▁kpaɣ	*	VERB	kpaɣʋ	_	_	root	basic	1390-9	
1390-10	68367-68369	-ɩ	*	PRON	-ɩ	_	Theme	obj:arg	basic	1390-9	
1390-11	68370-68371	.	*	PUNCT	.	_	_	punct	basic	1390-9	

#Sentence.id=1391
#Text=▁Mbʋ ▁pɩ pɩnaa ▁nɛ ▁pɩ kpadɩyɩ ▁yɔ , ▁pɩ wɩzɩ ▁mʋʋ́ʋ .
1391-1	68372-68376	▁Mbʋ	*	PRON	_	_	_	dep	basic	1391-10	
1391-2	68377-68380	▁pɩ	*	PRON	pɩʋ	_	Patient	nsubj:arg	basic	1391-3	
1391-3	68381-68386	pɩnaa	*	VERB	pɩnʋʋ	_	_	acl	basic	1391-1	
1391-4	68387-68390	▁nɛ	*	CCONJ	▁nɛ	_	_	cc	basic	1391-6	
1391-5	68391-68394	▁pɩ	*	PRON	pɩʋ	_	Agent	nsubj:arg	basic	1391-6	
1391-6	68395-68402	kpadɩyɩ	*	VERB	kpadɩyʋʋ	_	_	conj	basic	1391-3	
1391-7	68403-68406	▁yɔ	*	PART	▁yɔ	_	_	dep	basic	1391-6	
1391-8	68407-68408	,	*	PUNCT	,	_	_	punct	basic	1391-3	
1391-9	68409-68412	▁pɩ	*	PRON	pɩʋ	_	Agent	nsubj:arg	basic	1391-10	
1391-10	68413-68417	wɩzɩ	*	VERB	wɩzʋʋ	_	_	root	basic	1391-10	
1391-11	68418-68424	▁mʋʋ́ʋ	*	VERB	mʋʋ́ʋ	_	Theme	xcomp:arg	basic	1391-10	
1391-12	68425-68426	.	*	PUNCT	.	_	_	punct	basic	1391-10	

#Sentence.id=1392
#Text=▁Peeɖe ▁pɛ cɛlɩ -wɛ ▁toko ▁kʋhʋlʋmʋʋ ▁kitibuu ▁waaa .
1392-1	68427-68433	▁Peeɖe	*	ADV	_	_	_	advmod	basic	1392-3	
1392-2	68434-68437	▁pɛ	*	PRON	▁pɛ	_	Agent	nsubj:arg	basic	1392-3	
